anio,mes,fecha_referencia,hora_retiro,genero,rango_edad,viajes
2010,Marzo,2010-03-31,21:00:00 hrs,Mujer,10 - 20 años,2
2010,Marzo,2010-03-31,21:00:00 hrs,Mujer,21 - 30 años,104
2010,Marzo,2010-03-31,21:00:00 hrs,Mujer,31 - 40 años,65
2010,Marzo,2010-03-31,21:00:00 hrs,Mujer,41 - 50 años,28
2010,Marzo,2010-03-31,21:00:00 hrs,Mujer,51 - 60 años,16
2010,Marzo,2010-03-31,22:00:00 hrs,Hombre,10 - 20 años,6
2010,Marzo,2010-03-31,22:00:00 hrs,Hombre,21 - 30 años,202
2010,Marzo,2010-03-31,22:00:00 hrs,Hombre,31 - 40 años,174
2010,Marzo,2010-03-31,22:00:00 hrs,Hombre,41 - 50 años,104
2010,Marzo,2010-03-31,22:00:00 hrs,Hombre,51 - 60 años,33
2010,Marzo,2010-03-31,22:00:00 hrs,Hombre,61 - 70 años,5
2010,Marzo,2010-03-31,22:00:00 hrs,Hombre,71 - 80 años,1
2010,Marzo,2010-03-31,22:00:00 hrs,Mujer,10 - 20 años,2
2010,Marzo,2010-03-31,22:00:00 hrs,Mujer,21 - 30 años,78
2010,Marzo,2010-03-31,22:00:00 hrs,Mujer,31 - 40 años,53
2010,Marzo,2010-03-31,22:00:00 hrs,Mujer,41 - 50 años,12
2010,Marzo,2010-03-31,22:00:00 hrs,Mujer,51 - 60 años,16
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,10 - 20 años,6
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,21 - 30 años,84
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,31 - 40 años,91
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,41 - 50 años,58
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,51 - 60 años,13
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,61 - 70 años,3
2010,Marzo,2010-03-31,23:00:00 hrs,Mujer,21 - 30 años,41
2010,Marzo,2010-03-31,23:00:00 hrs,Mujer,31 - 40 años,28
2010,Marzo,2010-03-31,23:00:00 hrs,Mujer,41 - 50 años,7
2010,Marzo,2010-03-31,23:00:00 hrs,Mujer,51 - 60 años,7
2010,Abril,2010-04-30,00:00:00 hrs,Hombre,10 - 20 años,3
2010,Abril,2010-04-30,00:00:00 hrs,Hombre,21 - 30 años,57
2010,Abril,2010-04-30,00:00:00 hrs,Hombre,31 - 40 años,43
2010,Abril,2010-04-30,00:00:00 hrs,Hombre,41 - 50 años,41
2010,Abril,2010-04-30,00:00:00 hrs,Hombre,51 - 60 años,6
2010,Abril,2010-04-30,00:00:00 hrs,Hombre,61 - 70 años,3
2010,Abril,2010-04-30,00:00:00 hrs,Mujer,10 - 20 años,2
2010,Abril,2010-04-30,00:00:00 hrs,Mujer,21 - 30 años,21
2010,Abril,2010-04-30,00:00:00 hrs,Mujer,31 - 40 años,20
2010,Abril,2010-04-30,00:00:00 hrs,Mujer,41 - 50 años,4
2010,Abril,2010-04-30,00:00:00 hrs,Mujer,51 - 60 años,2
2010,Abril,2010-04-30,06:00:00 hrs,Hombre,21 - 30 años,1
2010,Abril,2010-04-30,06:00:00 hrs,Hombre,41 - 50 años,1
2010,Abril,2010-04-30,06:00:00 hrs,Mujer,31 - 40 años,1
2010,Abril,2010-04-30,07:00:00 hrs,Hombre,10 - 20 años,11
2010,Abril,2010-04-30,07:00:00 hrs,Hombre,21 - 30 años,294
2010,Abril,2010-04-30,07:00:00 hrs,Hombre,31 - 40 años,267
2010,Abril,2010-04-30,07:00:00 hrs,Hombre,41 - 50 años,165
2010,Abril,2010-04-30,07:00:00 hrs,Hombre,51 - 60 años,129
2010,Abril,2010-04-30,07:00:00 hrs,Hombre,61 - 70 años,25
2010,Abril,2010-04-30,07:00:00 hrs,Mujer,10 - 20 años,4
2010,Abril,2010-04-30,07:00:00 hrs,Mujer,21 - 30 años,138
2010,Abril,2010-04-30,07:00:00 hrs,Mujer,31 - 40 años,128
2010,Abril,2010-04-30,07:00:00 hrs,Mujer,41 - 50 años,68
2010,Abril,2010-04-30,07:00:00 hrs,Mujer,51 - 60 años,24
2010,Abril,2010-04-30,07:00:00 hrs,Mujer,61 - 70 años,2
2010,Abril,2010-04-30,08:00:00 hrs,Hombre,10 - 20 años,33
2010,Abril,2010-04-30,08:00:00 hrs,Hombre,21 - 30 años,735
2010,Abril,2010-04-30,08:00:00 hrs,Hombre,31 - 40 años,832
2010,Abril,2010-04-30,08:00:00 hrs,Hombre,41 - 50 años,280
2010,Abril,2010-04-30,08:00:00 hrs,Hombre,51 - 60 años,195
2010,Abril,2010-04-30,08:00:00 hrs,Hombre,61 - 70 años,37
2010,Abril,2010-04-30,08:00:00 hrs,Hombre,71 - 80 años,3
2010,Abril,2010-04-30,08:00:00 hrs,Mujer,10 - 20 años,11
2010,Abril,2010-04-30,08:00:00 hrs,Mujer,21 - 30 años,285
2010,Abril,2010-04-30,08:00:00 hrs,Mujer,31 - 40 años,156
2010,Abril,2010-04-30,08:00:00 hrs,Mujer,41 - 50 años,51
2010,Abril,2010-04-30,08:00:00 hrs,Mujer,51 - 60 años,37
2010,Abril,2010-04-30,08:00:00 hrs,Mujer,61 - 70 años,10
2010,Abril,2010-04-30,09:00:00 hrs,Hombre,10 - 20 años,37
2010,Abril,2010-04-30,09:00:00 hrs,Hombre,21 - 30 años,857
2010,Abril,2010-04-30,09:00:00 hrs,Hombre,31 - 40 años,801
2010,Abril,2010-04-30,09:00:00 hrs,Hombre,41 - 50 años,348
2010,Abril,2010-04-30,09:00:00 hrs,Hombre,51 - 60 años,139
2010,Abril,2010-04-30,09:00:00 hrs,Hombre,61 - 70 años,49
2010,Abril,2010-04-30,09:00:00 hrs,Hombre,71 - 80 años,3
2010,Abril,2010-04-30,09:00:00 hrs,Mujer,10 - 20 años,15
2010,Abril,2010-04-30,09:00:00 hrs,Mujer,21 - 30 años,425
2010,Abril,2010-04-30,09:00:00 hrs,Mujer,31 - 40 años,210
2010,Abril,2010-04-30,09:00:00 hrs,Mujer,41 - 50 años,100
2010,Abril,2010-04-30,09:00:00 hrs,Mujer,51 - 60 años,50
2010,Abril,2010-04-30,09:00:00 hrs,Mujer,61 - 70 años,5
2010,Abril,2010-04-30,10:00:00 hrs,Hombre,10 - 20 años,10
2010,Abril,2010-04-30,10:00:00 hrs,Hombre,21 - 30 años,452
2010,Abril,2010-04-30,10:00:00 hrs,Hombre,31 - 40 años,551
2010,Abril,2010-04-30,10:00:00 hrs,Hombre,41 - 50 años,354
2010,Abril,2010-04-30,10:00:00 hrs,Hombre,51 - 60 años,145
2010,Abril,2010-04-30,10:00:00 hrs,Hombre,61 - 70 años,41
2010,Abril,2010-04-30,10:00:00 hrs,Hombre,71 - 80 años,3
2010,Abril,2010-04-30,10:00:00 hrs,Mujer,10 - 20 años,8
2010,Abril,2010-04-30,10:00:00 hrs,Mujer,21 - 30 años,277
2010,Abril,2010-04-30,10:00:00 hrs,Mujer,31 - 40 años,176
2010,Abril,2010-04-30,10:00:00 hrs,Mujer,41 - 50 años,77
2010,Abril,2010-04-30,10:00:00 hrs,Mujer,51 - 60 años,44
2010,Abril,2010-04-30,10:00:00 hrs,Mujer,61 - 70 años,1
2010,Abril,2010-04-30,11:00:00 hrs,Hombre,10 - 20 años,24
2010,Abril,2010-04-30,11:00:00 hrs,Hombre,21 - 30 años,392
2010,Abril,2010-04-30,11:00:00 hrs,Hombre,31 - 40 años,647
2010,Abril,2010-04-30,11:00:00 hrs,Hombre,41 - 50 años,299
2010,Abril,2010-04-30,11:00:00 hrs,Hombre,51 - 60 años,186
2010,Abril,2010-04-30,11:00:00 hrs,Hombre,61 - 70 años,46
2010,Abril,2010-04-30,11:00:00 hrs,Hombre,71 - 80 años,3
2010,Abril,2010-04-30,11:00:00 hrs,Mujer,10 - 20 años,14
2010,Abril,2010-04-30,11:00:00 hrs,Mujer,21 - 30 años,231
2010,Abril,2010-04-30,11:00:00 hrs,Mujer,31 - 40 años,209
2010,Abril,2010-04-30,11:00:00 hrs,Mujer,41 - 50 años,92
2010,Abril,2010-04-30,11:00:00 hrs,Mujer,51 - 60 años,59
2010,Abril,2010-04-30,11:00:00 hrs,Mujer,61 - 70 años,3
2010,Abril,2010-04-30,11:00:00 hrs,Mujer,71 - 80 años,3
2010,Abril,2010-04-30,12:00:00 hrs,Hombre,10 - 20 años,37
2010,Abril,2010-04-30,12:00:00 hrs,Hombre,21 - 30 años,461
2010,Abril,2010-04-30,12:00:00 hrs,Hombre,31 - 40 años,605
2010,Abril,2010-04-30,12:00:00 hrs,Hombre,41 - 50 años,314
2010,Abril,2010-04-30,12:00:00 hrs,Hombre,51 - 60 años,168
2010,Abril,2010-04-30,12:00:00 hrs,Hombre,61 - 70 años,56
2010,Abril,2010-04-30,12:00:00 hrs,Hombre,71 - 80 años,7
2010,Abril,2010-04-30,12:00:00 hrs,Mujer,10 - 20 años,5
2010,Abril,2010-04-30,12:00:00 hrs,Mujer,21 - 30 años,272
2010,Abril,2010-04-30,12:00:00 hrs,Mujer,31 - 40 años,230
2010,Abril,2010-04-30,12:00:00 hrs,Mujer,41 - 50 años,111
2010,Abril,2010-04-30,12:00:00 hrs,Mujer,51 - 60 años,56
2010,Abril,2010-04-30,12:00:00 hrs,Mujer,71 - 80 años,1
2010,Abril,2010-04-30,13:00:00 hrs,Hombre,10 - 20 años,34
2010,Abril,2010-04-30,13:00:00 hrs,Hombre,21 - 30 años,616
2010,Abril,2010-04-30,13:00:00 hrs,Hombre,31 - 40 años,713
2010,Abril,2010-04-30,13:00:00 hrs,Hombre,41 - 50 años,368
2010,Abril,2010-04-30,13:00:00 hrs,Hombre,51 - 60 años,219
2010,Abril,2010-04-30,13:00:00 hrs,Hombre,61 - 70 años,62
2010,Abril,2010-04-30,13:00:00 hrs,Hombre,71 - 80 años,4
2010,Abril,2010-04-30,13:00:00 hrs,Mujer,10 - 20 años,22
2010,Abril,2010-04-30,13:00:00 hrs,Mujer,21 - 30 años,256
2010,Abril,2010-04-30,13:00:00 hrs,Mujer,31 - 40 años,250
2010,Abril,2010-04-30,13:00:00 hrs,Mujer,41 - 50 años,99
2010,Abril,2010-04-30,13:00:00 hrs,Mujer,51 - 60 años,58
2010,Abril,2010-04-30,13:00:00 hrs,Mujer,61 - 70 años,2
2010,Abril,2010-04-30,14:00:00 hrs,Hombre,10 - 20 años,29
2010,Abril,2010-04-30,14:00:00 hrs,Hombre,21 - 30 años,763
2010,Abril,2010-04-30,14:00:00 hrs,Hombre,31 - 40 años,980
2010,Abril,2010-04-30,14:00:00 hrs,Hombre,41 - 50 años,443
2010,Abril,2010-04-30,14:00:00 hrs,Hombre,51 - 60 años,227
2010,Abril,2010-04-30,14:00:00 hrs,Hombre,61 - 70 años,70
2010,Abril,2010-04-30,14:00:00 hrs,Hombre,71 - 80 años,1
2010,Abril,2010-04-30,14:00:00 hrs,Mujer,10 - 20 años,17
2010,Abril,2010-04-30,14:00:00 hrs,Mujer,21 - 30 años,489
2010,Abril,2010-04-30,14:00:00 hrs,Mujer,31 - 40 años,303
2010,Abril,2010-04-30,14:00:00 hrs,Mujer,41 - 50 años,124
2010,Abril,2010-04-30,14:00:00 hrs,Mujer,51 - 60 años,70
2010,Abril,2010-04-30,14:00:00 hrs,Mujer,61 - 70 años,7
2010,Abril,2010-04-30,15:00:00 hrs,Hombre,10 - 20 años,35
2010,Abril,2010-04-30,15:00:00 hrs,Hombre,21 - 30 años,813
2010,Abril,2010-04-30,15:00:00 hrs,Hombre,31 - 40 años,963
2010,Abril,2010-04-30,15:00:00 hrs,Hombre,41 - 50 años,483
2010,Abril,2010-04-30,15:00:00 hrs,Hombre,51 - 60 años,264
2010,Abril,2010-04-30,15:00:00 hrs,Hombre,61 - 70 años,58
2010,Abril,2010-04-30,15:00:00 hrs,Hombre,71 - 80 años,4
2010,Abril,2010-04-30,15:00:00 hrs,Mujer,10 - 20 años,18
2010,Abril,2010-04-30,15:00:00 hrs,Mujer,21 - 30 años,480
2010,Abril,2010-04-30,15:00:00 hrs,Mujer,31 - 40 años,325
2010,Abril,2010-04-30,15:00:00 hrs,Mujer,41 - 50 años,118
2010,Abril,2010-04-30,15:00:00 hrs,Mujer,51 - 60 años,62
2010,Abril,2010-04-30,15:00:00 hrs,Mujer,61 - 70 años,12
2010,Abril,2010-04-30,16:00:00 hrs,Hombre,10 - 20 años,35
2010,Abril,2010-04-30,16:00:00 hrs,Hombre,21 - 30 años,624
2010,Abril,2010-04-30,16:00:00 hrs,Hombre,31 - 40 años,826
2010,Abril,2010-04-30,16:00:00 hrs,Hombre,41 - 50 años,353
2010,Abril,2010-04-30,16:00:00 hrs,Hombre,51 - 60 años,211
2010,Abril,2010-04-30,16:00:00 hrs,Hombre,61 - 70 años,47
2010,Abril,2010-04-30,16:00:00 hrs,Hombre,71 - 80 años,4
2010,Abril,2010-04-30,16:00:00 hrs,Mujer,10 - 20 años,13
2010,Abril,2010-04-30,16:00:00 hrs,Mujer,21 - 30 años,347
2010,Abril,2010-04-30,16:00:00 hrs,Mujer,31 - 40 años,266
2010,Abril,2010-04-30,16:00:00 hrs,Mujer,41 - 50 años,118
2010,Abril,2010-04-30,16:00:00 hrs,Mujer,51 - 60 años,50
2010,Abril,2010-04-30,16:00:00 hrs,Mujer,61 - 70 años,11
2010,Abril,2010-04-30,17:00:00 hrs,Hombre,10 - 20 años,34
2010,Abril,2010-04-30,17:00:00 hrs,Hombre,21 - 30 años,616
2010,Abril,2010-04-30,17:00:00 hrs,Hombre,31 - 40 años,711
2010,Abril,2010-04-30,17:00:00 hrs,Hombre,41 - 50 años,379
2010,Abril,2010-04-30,17:00:00 hrs,Hombre,51 - 60 años,216
2010,Abril,2010-04-30,17:00:00 hrs,Hombre,61 - 70 años,70
2010,Abril,2010-04-30,17:00:00 hrs,Hombre,71 - 80 años,3
2010,Abril,2010-04-30,17:00:00 hrs,Mujer,10 - 20 años,11
2010,Abril,2010-04-30,17:00:00 hrs,Mujer,21 - 30 años,348
2010,Abril,2010-04-30,17:00:00 hrs,Mujer,31 - 40 años,265
2010,Abril,2010-04-30,17:00:00 hrs,Mujer,41 - 50 años,100
2010,Abril,2010-04-30,17:00:00 hrs,Mujer,51 - 60 años,53
2010,Abril,2010-04-30,17:00:00 hrs,Mujer,61 - 70 años,3
2010,Abril,2010-04-30,18:00:00 hrs,Hombre,10 - 20 años,74
2010,Abril,2010-04-30,18:00:00 hrs,Hombre,21 - 30 años,1003
2010,Abril,2010-04-30,18:00:00 hrs,Hombre,31 - 40 años,939
2010,Abril,2010-04-30,18:00:00 hrs,Hombre,41 - 50 años,431
2010,Abril,2010-04-30,18:00:00 hrs,Hombre,51 - 60 años,211
2010,Abril,2010-04-30,18:00:00 hrs,Hombre,61 - 70 años,50
2010,Abril,2010-04-30,18:00:00 hrs,Hombre,71 - 80 años,13
2010,Abril,2010-04-30,18:00:00 hrs,Mujer,10 - 20 años,23
2010,Abril,2010-04-30,18:00:00 hrs,Mujer,21 - 30 años,457
2010,Abril,2010-04-30,18:00:00 hrs,Mujer,31 - 40 años,317
2010,Abril,2010-04-30,18:00:00 hrs,Mujer,41 - 50 años,132
2010,Abril,2010-04-30,18:00:00 hrs,Mujer,51 - 60 años,65
2010,Abril,2010-04-30,18:00:00 hrs,Mujer,61 - 70 años,6
2010,Abril,2010-04-30,19:00:00 hrs,Hombre,10 - 20 años,46
2010,Abril,2010-04-30,19:00:00 hrs,Hombre,21 - 30 años,1020
2010,Abril,2010-04-30,19:00:00 hrs,Hombre,31 - 40 años,1022
2010,Abril,2010-04-30,19:00:00 hrs,Hombre,41 - 50 años,448
2010,Abril,2010-04-30,19:00:00 hrs,Hombre,51 - 60 años,220
2010,Abril,2010-04-30,19:00:00 hrs,Hombre,61 - 70 años,50
2010,Abril,2010-04-30,19:00:00 hrs,Hombre,71 - 80 años,3
2010,Abril,2010-04-30,19:00:00 hrs,Mujer,10 - 20 años,16
2010,Abril,2010-04-30,19:00:00 hrs,Mujer,21 - 30 años,584
2010,Abril,2010-04-30,19:00:00 hrs,Mujer,31 - 40 años,318
2010,Abril,2010-04-30,19:00:00 hrs,Mujer,41 - 50 años,151
2010,Abril,2010-04-30,19:00:00 hrs,Mujer,51 - 60 años,65
2010,Abril,2010-04-30,19:00:00 hrs,Mujer,61 - 70 años,4
2010,Abril,2010-04-30,20:00:00 hrs,Hombre,10 - 20 años,40
2010,Abril,2010-04-30,20:00:00 hrs,Hombre,21 - 30 años,858
2010,Abril,2010-04-30,20:00:00 hrs,Hombre,31 - 40 años,918
2010,Abril,2010-04-30,20:00:00 hrs,Hombre,41 - 50 años,456
2010,Abril,2010-04-30,20:00:00 hrs,Hombre,51 - 60 años,152
2010,Abril,2010-04-30,20:00:00 hrs,Hombre,61 - 70 años,26
2010,Abril,2010-04-30,20:00:00 hrs,Hombre,71 - 80 años,1
2010,Abril,2010-04-30,20:00:00 hrs,Mujer,10 - 20 años,13
2010,Abril,2010-04-30,20:00:00 hrs,Mujer,21 - 30 años,402
2010,Abril,2010-04-30,20:00:00 hrs,Mujer,31 - 40 años,265
2010,Abril,2010-04-30,20:00:00 hrs,Mujer,41 - 50 años,110
2010,Abril,2010-04-30,20:00:00 hrs,Mujer,51 - 60 años,55
2010,Abril,2010-04-30,20:00:00 hrs,Mujer,61 - 70 años,2
2010,Abril,2010-04-30,21:00:00 hrs,Hombre,10 - 20 años,45
2010,Abril,2010-04-30,21:00:00 hrs,Hombre,21 - 30 años,695
2010,Abril,2010-04-30,21:00:00 hrs,Hombre,31 - 40 años,610
2010,Abril,2010-04-30,21:00:00 hrs,Hombre,41 - 50 años,329
2010,Abril,2010-04-30,21:00:00 hrs,Hombre,51 - 60 años,154
2010,Abril,2010-04-30,21:00:00 hrs,Hombre,61 - 70 años,17
2010,Abril,2010-04-30,21:00:00 hrs,Hombre,71 - 80 años,2
2010,Abril,2010-04-30,21:00:00 hrs,Mujer,10 - 20 años,11
2010,Abril,2010-04-30,21:00:00 hrs,Mujer,21 - 30 años,343
2010,Abril,2010-04-30,21:00:00 hrs,Mujer,31 - 40 años,200
2010,Abril,2010-04-30,21:00:00 hrs,Mujer,41 - 50 años,66
2010,Abril,2010-04-30,21:00:00 hrs,Mujer,51 - 60 años,55
2010,Abril,2010-04-30,22:00:00 hrs,Hombre,10 - 20 años,25
2010,Abril,2010-04-30,22:00:00 hrs,Hombre,21 - 30 años,400
2010,Abril,2010-04-30,22:00:00 hrs,Hombre,31 - 40 años,289
2010,Abril,2010-04-30,22:00:00 hrs,Hombre,41 - 50 años,199
2010,Abril,2010-04-30,22:00:00 hrs,Hombre,51 - 60 años,69
2010,Abril,2010-04-30,22:00:00 hrs,Hombre,61 - 70 años,14
2010,Abril,2010-04-30,22:00:00 hrs,Hombre,71 - 80 años,1
2010,Abril,2010-04-30,22:00:00 hrs,Mujer,10 - 20 años,5
2010,Abril,2010-04-30,22:00:00 hrs,Mujer,21 - 30 años,170
2010,Abril,2010-04-30,22:00:00 hrs,Mujer,31 - 40 años,103
2010,Abril,2010-04-30,22:00:00 hrs,Mujer,41 - 50 años,45
2010,Abril,2010-04-30,22:00:00 hrs,Mujer,51 - 60 años,23
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,10 - 20 años,14
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,21 - 30 años,204
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,31 - 40 años,176
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,41 - 50 años,118
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,51 - 60 años,28
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,61 - 70 años,6
2010,Abril,2010-04-30,23:00:00 hrs,Mujer,10 - 20 años,2
2010,Abril,2010-04-30,23:00:00 hrs,Mujer,21 - 30 años,93
2010,Abril,2010-04-30,23:00:00 hrs,Mujer,31 - 40 años,66
2010,Abril,2010-04-30,23:00:00 hrs,Mujer,41 - 50 años,17
2010,Abril,2010-04-30,23:00:00 hrs,Mujer,51 - 60 años,8
2010,Marzo,2010-03-31,12:00:00 hrs,Hombre,21 - 30 años,1
2010,Marzo,2010-03-31,18:00:00 hrs,Mujer,21 - 30 años,1
2010,Marzo,2010-03-31,21:00:00 hrs,Mujer,21 - 30 años,1
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,31 - 40 años,2
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,41 - 50 años,1
2010,Marzo,2010-03-31,23:00:00 hrs,Hombre,51 - 60 años,1
2010,Abril,2010-04-30,08:00:00 hrs,Mujer,21 - 30 años,1
2010,Abril,2010-04-30,11:00:00 hrs,Mujer,51 - 60 años,1
2010,Abril,2010-04-30,17:00:00 hrs,Mujer,21 - 30 años,1
2010,Abril,2010-04-30,18:00:00 hrs,Hombre,41 - 50 años,1
2010,Abril,2010-04-30,19:00:00 hrs,Mujer,21 - 30 años,1
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,31 - 40 años,2
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,41 - 50 años,1
2010,Abril,2010-04-30,23:00:00 hrs,Hombre,61 - 70 años,1
2010,Abril,2010-04-30,23:00:00 hrs,Mujer,21 - 30 años,2
2010,Febrero,2010-02-07,16:00:00 hrs,Hombre,21 - 30 años,1
2010,Febrero,2010-02-07,17:00:00 hrs,Hombre,21 - 30 años,1
2010,Febrero,2010-02-07,17:00:00 hrs,Mujer,21 - 30 años,1
2010,Febrero,2010-02-07,18:00:00 hrs,Hombre,21 - 30 años,1
2010,Mayo,2010-05-31,00:00:00 hrs,Hombre,10 - 20 años,8
2010,Mayo,2010-05-31,00:00:00 hrs,Hombre,21 - 30 años,93
2010,Mayo,2010-05-31,00:00:00 hrs,Hombre,31 - 40 años,77
2010,Mayo,2010-05-31,00:00:00 hrs,Hombre,41 - 50 años,54
2010,Mayo,2010-05-31,00:00:00 hrs,Hombre,51 - 60 años,10
2010,Mayo,2010-05-31,00:00:00 hrs,Hombre,61 - 70 años,3
2010,Mayo,2010-05-31,00:00:00 hrs,Mujer,21 - 30 años,39
2010,Mayo,2010-05-31,00:00:00 hrs,Mujer,31 - 40 años,21
2010,Mayo,2010-05-31,00:00:00 hrs,Mujer,41 - 50 años,12
2010,Mayo,2010-05-31,00:00:00 hrs,Mujer,51 - 60 años,6
2010,Mayo,2010-05-31,06:00:00 hrs,Hombre,21 - 30 años,5
2010,Mayo,2010-05-31,06:00:00 hrs,Hombre,31 - 40 años,2
2010,Mayo,2010-05-31,06:00:00 hrs,Hombre,41 - 50 años,2
2010,Mayo,2010-05-31,06:00:00 hrs,Mujer,21 - 30 años,2
2010,Mayo,2010-05-31,06:00:00 hrs,Mujer,31 - 40 años,2
2010,Mayo,2010-05-31,06:00:00 hrs,Mujer,61 - 70 años,1
2010,Mayo,2010-05-31,07:00:00 hrs,Hombre,10 - 20 años,24
2010,Mayo,2010-05-31,07:00:00 hrs,Hombre,21 - 30 años,424
2010,Mayo,2010-05-31,07:00:00 hrs,Hombre,31 - 40 años,399
2010,Mayo,2010-05-31,07:00:00 hrs,Hombre,41 - 50 años,273
2010,Mayo,2010-05-31,07:00:00 hrs,Hombre,51 - 60 años,175
2010,Mayo,2010-05-31,07:00:00 hrs,Hombre,61 - 70 años,43
2010,Mayo,2010-05-31,07:00:00 hrs,Hombre,71 - 80 años,4
2010,Mayo,2010-05-31,07:00:00 hrs,Mujer,10 - 20 años,7
2010,Mayo,2010-05-31,07:00:00 hrs,Mujer,21 - 30 años,236
2010,Mayo,2010-05-31,07:00:00 hrs,Mujer,31 - 40 años,196
2010,Mayo,2010-05-31,07:00:00 hrs,Mujer,41 - 50 años,74
2010,Mayo,2010-05-31,07:00:00 hrs,Mujer,51 - 60 años,23
2010,Mayo,2010-05-31,07:00:00 hrs,Mujer,61 - 70 años,10
2010,Mayo,2010-05-31,08:00:00 hrs,Hombre,10 - 20 años,65
2010,Mayo,2010-05-31,08:00:00 hrs,Hombre,21 - 30 años,1237
2010,Mayo,2010-05-31,08:00:00 hrs,Hombre,31 - 40 años,1172
2010,Mayo,2010-05-31,08:00:00 hrs,Hombre,41 - 50 años,501
2010,Mayo,2010-05-31,08:00:00 hrs,Hombre,51 - 60 años,251
2010,Mayo,2010-05-31,08:00:00 hrs,Hombre,61 - 70 años,46
2010,Mayo,2010-05-31,08:00:00 hrs,Hombre,71 - 80 años,8
2010,Mayo,2010-05-31,08:00:00 hrs,Mujer,10 - 20 años,38
2010,Mayo,2010-05-31,08:00:00 hrs,Mujer,21 - 30 años,413
2010,Mayo,2010-05-31,08:00:00 hrs,Mujer,31 - 40 años,289
2010,Mayo,2010-05-31,08:00:00 hrs,Mujer,41 - 50 años,93
2010,Mayo,2010-05-31,08:00:00 hrs,Mujer,51 - 60 años,84
2010,Mayo,2010-05-31,08:00:00 hrs,Mujer,61 - 70 años,8
2010,Mayo,2010-05-31,09:00:00 hrs,Hombre,10 - 20 años,58
2010,Mayo,2010-05-31,09:00:00 hrs,Hombre,21 - 30 años,1223
2010,Mayo,2010-05-31,09:00:00 hrs,Hombre,31 - 40 años,1083
2010,Mayo,2010-05-31,09:00:00 hrs,Hombre,41 - 50 años,512
2010,Mayo,2010-05-31,09:00:00 hrs,Hombre,51 - 60 años,206
2010,Mayo,2010-05-31,09:00:00 hrs,Hombre,61 - 70 años,46
2010,Mayo,2010-05-31,09:00:00 hrs,Hombre,71 - 80 años,6
2010,Mayo,2010-05-31,09:00:00 hrs,Mujer,10 - 20 años,20
2010,Mayo,2010-05-31,09:00:00 hrs,Mujer,21 - 30 años,666
2010,Mayo,2010-05-31,09:00:00 hrs,Mujer,31 - 40 años,303
2010,Mayo,2010-05-31,09:00:00 hrs,Mujer,41 - 50 años,118
2010,Mayo,2010-05-31,09:00:00 hrs,Mujer,51 - 60 años,75
2010,Mayo,2010-05-31,09:00:00 hrs,Mujer,61 - 70 años,9
2010,Mayo,2010-05-31,10:00:00 hrs,Hombre,10 - 20 años,42
2010,Mayo,2010-05-31,10:00:00 hrs,Hombre,21 - 30 años,669
2010,Mayo,2010-05-31,10:00:00 hrs,Hombre,31 - 40 años,722
2010,Mayo,2010-05-31,10:00:00 hrs,Hombre,41 - 50 años,459
2010,Mayo,2010-05-31,10:00:00 hrs,Hombre,51 - 60 años,198
2010,Mayo,2010-05-31,10:00:00 hrs,Hombre,61 - 70 años,59
2010,Mayo,2010-05-31,10:00:00 hrs,Hombre,71 - 80 años,7
2010,Mayo,2010-05-31,10:00:00 hrs,Mujer,10 - 20 años,14
2010,Mayo,2010-05-31,10:00:00 hrs,Mujer,21 - 30 años,435
2010,Mayo,2010-05-31,10:00:00 hrs,Mujer,31 - 40 años,245
2010,Mayo,2010-05-31,10:00:00 hrs,Mujer,41 - 50 años,115
2010,Mayo,2010-05-31,10:00:00 hrs,Mujer,51 - 60 años,62
2010,Mayo,2010-05-31,10:00:00 hrs,Mujer,61 - 70 años,6
2010,Mayo,2010-05-31,11:00:00 hrs,Hombre,10 - 20 años,52
2010,Mayo,2010-05-31,11:00:00 hrs,Hombre,21 - 30 años,594
2010,Mayo,2010-05-31,11:00:00 hrs,Hombre,31 - 40 años,723
2010,Mayo,2010-05-31,11:00:00 hrs,Hombre,41 - 50 años,479
2010,Mayo,2010-05-31,11:00:00 hrs,Hombre,51 - 60 años,207
2010,Mayo,2010-05-31,11:00:00 hrs,Hombre,61 - 70 años,59
2010,Mayo,2010-05-31,11:00:00 hrs,Hombre,71 - 80 años,2
2010,Mayo,2010-05-31,11:00:00 hrs,Mujer,10 - 20 años,18
2010,Mayo,2010-05-31,11:00:00 hrs,Mujer,21 - 30 años,329
