id,punto_lev,id_unico,folio,calle_lev,calle_1,calle_2,resul,f1,p1,munori,p2_col,p2_ref1,p2_ref2,p3,mundes,p4_col,p4_ref1,p4_ref2,p5,p6,p7_hr,p7_min,p8_hr,p8_min,p9,p9_1,p10,p11,p11_1,p12,p13,p14_1,p14_2,p14_3,p14_4,p15,p16_1,p16_2,p16_3,p16_4,p16_5,p16_6,p16_7,p16_8,p17,p17_1,p17_2,p17_3,p18,p19,p20,p21_nivel,nivel,p21_ano,p22,p23,p23_1,p24,p24_1,p25,p26_1,p26_2,p26_3,p26_4,p26_5,p26_6,p26_7,p26_8,p27,factor
2880,235,3131,5,AV CAMINO NATIVITAS,16 DE SEPTIEMBRE,GALEANA,1,31,1,9013,NATIVITAS,,,2,9013,NATIVITAS,,,2,1,7,45,8,30,1,1.0,4.0,2,0.0,,2.0,8,8,8,8,3,1,2,2,9,1,2,2,2,2,,,,2,,2,8,5,5,100,999999,3,1,2,4,2,2,1,2,2,2,2,2,6,55.45
2881,235,3138,12,AV CAMINO NATIVITAS,AV 16 DE SEPTIEMBRE,GALEANA,1,21,1,9013,XOCHIMILCO,NATIVITAS,,2,9013,NATIVITAS,,,5,1,8,40,8,50,2,0.0,,2,0.0,,9.0,2,3,4,3,7,1,2,2,2,2,2,2,2,1,2.0,1.0,1.0,1,1.0,2,5,4,3,250,999999,9,1,2,4,2,1,2,2,2,2,2,1,6,55.45
2882,235,3151,25,AV CAMINO NATIVITAS,16 DE SEPTIEMBRE,GALEANA,1,40,1,9013,NATIVITAS,,,2,9013,NATIVITAS,,,2,1,12,30,13,0,1,1.0,4.0,1,1.0,5.0,1.0,2,3,2,3,11,1,1,1,1,1,1,1,1,2,,,,1,1.0,1,4,3,3,80,999999,9,1,2,3,2,2,1,2,2,2,2,1,4,55.45
2883,235,3154,28,AV CAMINO NATIVITAS,AV 16 DE SEPTIEMBRE,GALEANA,1,17,3,9013,SAN JUAN,,,1,9013,SAN JUAN,,,5,3,13,30,14,0,1,1.0,2.0,2,0.0,,2.0,3,3,3,3,8,2,1,2,2,2,2,2,2,2,,,,2,,2,5,3,2,200,999999,2,1,2,4,1,2,1,2,2,2,2,2,6,55.45
2884,235,3156,30,AV 16 DE SEPTIEMBRE,GALEANA,AV CAMINO A NATIVITAS,1,39,1,9013,JAZMIN,,,4,9013,JAZMIN,,,5,1,15,30,99,99,1,3.0,4.0,1,5.0,8.0,2.0,4,3,4,8,11,2,2,2,2,1,2,2,2,2,,,,2,,1,4,3,3,800,999999,9,1,2,2,2,2,2,2,2,2,1,2,4,55.45
2885,235,3157,31,AV 16 DE SEPTIEMBRE,GALEANA,AV CAMINO NATIVITAS,1,14,1,9013,NATIVITAS,POR LAS VIAS,,4,9013,NATIVITAS,,,4,4,99,99,99,99,2,0.0,,2,0.0,,8.0,8,8,8,8,11,2,2,2,2,2,2,2,2,1,2.0,9.0,1.0,2,,1,3,2,6,200,999999,9,1,2,4,1,2,1,2,2,2,2,2,4,55.45
2886,236,3171,7,CARRETERA A SAN PABLO,CARRETERA A SAN PABLO,GUADALUPE I RAMIREZ,1,54,1,9013,STA CRUZ XOCHITEPEC,,,7,9013,SAN FRANCISCO,,,4,6,12,30,13,30,2,0.0,,2,0.0,,1.0,3,3,3,3,10,2,1,2,2,1,1,2,2,1,3.0,6.0,1.0,1,1.0,1,4,2,2,280,8000,4,1,2,4,2,2,2,2,2,2,2,2,4,75.7
2887,236,3174,10,CARRETERA A SAN PABLO,CARRETERA A SAN PABLO,GUADALUPE I RAMIREZ,1,20,7,9013,TEPEPAN,,,1,9013,CERRO GRANDE,,,5,4,14,15,14,45,2,0.0,,2,0.0,,1.0,1,1,3,2,2,1,1,2,2,1,1,2,1,1,2.0,9.0,2.0,2,,1,5,3,1,500,7000,4,1,2,4,2,2,2,2,2,2,2,2,4,75.7
2888,239,3169,6,16 DE SEPTIEMBRE,ESQUINA CONSTITUCION,,1,38,4,9012,PEDREGAL DE AMINCO,,,4,9013,SAN FRANCISCO TLANEPANTLA,,,4,8,20,0,20,14,1,1.0,1.0,2,0.0,,2.0,2,2,3,3,1,2,2,2,2,1,1,2,1,1,1.0,7.0,1.0,2,,2,5,4,3,50,2400,2,1,2,1,2,2,2,2,2,2,2,2,4,54.21
2889,240,3205,15,BENITO JUAREZ,PROLONGACION DIEGO RIVERA,BENITO JUAREZ,1,38,7,9015,SAN SIMON,,,1,9013,TIZICLIPA,,,5,6,18,50,19,20,1,1.0,2.0,1,2.0,8.0,1.0,8,8,8,8,7,1,1,1,2,1,1,1,2,1,3.0,6.0,2.0,2,,1,4,3,3,988888,6000,3,1,2,4,2,2,1,2,2,2,2,2,4,22.43
2890,4,32,1,SAN JERONIMO,IGLESIA,,1,32,1,9003,STO DOMINGO,,,2,9010,PEDREGAL,,,5,1,7,40,8,40,2,0.0,,2,0.0,,1.0,2,2,4,4,10,2,1,2,2,2,2,2,2,1,3.0,6.0,2.0,2,,1,3,2,6,300,6000,3,1,2,2,1,2,2,2,2,2,2,2,4,76.25
2891,1,12,12,CAMINO REAL A TOLUCA,SUR 122,,1,64,1,9010,SANTO DOMINGO,,,2,9010,TOLTECAS,CALLE 10,CANARIO,5,1,15,55,16,17,2,0.0,,2,0.0,,2.0,2,1,4,4,6,2,1,2,1,1,1,2,1,2,,,,1,1.0,1,8,5,4,90,988888,9,1,1,4,2,1,2,2,2,2,2,2,4,39.18
2892,1,10,10,CAMINO REAL A TOLUCA,SUR 122,,1,20,1,9010,LOMAS DE BECERRA,11 DE NOVIEMBRE,,3,15057,TECAMACHALCO,AV. AGUA CALIENTE,,5,3,14,16,15,6,2,0.0,,2,0.0,,2.0,2,1,2,3,1,1,2,2,2,1,1,2,1,2,,,,2,,1,5,4,3,200,999999,9,1,2,4,2,2,2,2,2,2,2,1,4,39.18
2893,26,339,21,CAMARONES,SALONICA,NORTE 79,1,27,3,9003,COPILCO,METRO CU,,1,9002,PRESIDENTE MADERO,CCH AZCAPOTZALCO,,5,2,14,30,16,5,1,1.0,4.0,2,0.0,,1.0,2,3,4,4,1,2,1,2,2,1,1,1,2,1,2.0,9.0,1.0,1,1.0,1,9,5,2,400,999999,4,1,2,1,2,2,2,1,2,2,2,2,6,38.51
2894,27,347,3,AV. CUITLAHUAC,EGIPTO,NORTE 79- A,1,30,1,9015,SANTA MARIA LA RIVERA,METRO SAN COSME,,3,15057,SAN MATEO,ENEP ACATLAN,,4,5,8,0,9,30,2,0.0,,2,0.0,,1.0,1,1,2,3,1,2,1,2,2,1,1,2,2,1,2.0,3.0,2.0,1,2.0,1,5,4,3,900,5000,3,1,2,1,2,2,1,2,2,2,2,1,3,43.95
2895,26,328,10,CAMARONES,SALONICA,NORTE 79 A,1,60,1,9002,UNIDAD CUITLAHUAC,FRENTE SORIANA,,4,9002,CENTRO AZCAPO,CINEMAS AZCAPO,,1,4,12,0,13,0,2,0.0,,2,0.0,,1.0,1,1,1,1,1,1,2,2,2,1,1,2,1,1,3.0,3.0,2.0,1,1.0,1,3,2,6,100,999999,3,1,2,1,2,2,2,2,2,2,2,2,6,38.51
2896,26,342,24,CAMARONES,SALONICA,NORTE 79 A,1,21,2,15057,AHUIZOTLA,,,1,9002,23 DE ABRIL,MERCADO 23 DE ABRIL,,5,2,17,0,18,0,1,5.0,2.0,1,9.0,7.0,1.0,1,1,3,3,7,2,1,1,2,1,1,2,1,1,2.0,3.0,2.0,2,,1,5,4,3,500,999999,3,1,2,2,2,2,2,2,2,2,2,1,6,38.51
2897,31,435,6,CALZADA ERMITA IZTAPALAPA,ERMITA,PLUTARCO ELIAS CALLES,1,16,2,9014,ERMITA,ERMITA,PLUTARCO ELIAS CALLES,1,9003,LA CANDELARIA,PACIFICO,DIV. DEL NORTE,3,2,8,17,9,45,1,10.0,4.0,2,0.0,,2.0,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2.0,7.0,1.0,2,,1,5,3,2,50,1000,1,1,2,1,2,2,2,2,2,2,2,2,3,49.1
2898,33,467,4,ISABEL LA CATOLICA,NIÐOS HEROES,,1,57,2,9014,TOYAC,PLAZA UNIVERSIDAD,ALCANDIA BENITO JUAREZ,1,9014,NIÐOS HEROES,SECUNDARIA 51,,4,2,10,45,11,30,1,1.0,2.0,1,1.0,5.0,2.0,4,1,3,1,2,1,1,1,1,1,1,1,1,1,3.0,5.0,2.0,1,1.0,1,5,3,2,200,999999,3,1,1,2,1,2,2,2,2,2,2,2,6,68.81
2899,31,441,12,CALZADA ERMITA IZTAPALAPA,ERMITA,PLUTARCO ELIAS CALLES,1,54,1,9007,SINATEL,ORIENTE 172,,2,9014,NAPOLES,NEBRASKA,INSURGENTES,3,1,11,40,12,30,2,0.0,,2,0.0,,1.0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2.0,8.0,1.0,1,1.0,1,8,5,4,150,25000,6,1,2,1,2,2,2,2,2,2,2,2,6,49.1
2900,31,456,27,CALZADA ERMITA IZTAPALAPA,ERMITA,PLUTARCO ELIAS CALLES,1,34,2,9014,DEL VALLE,SAN LORENZO,NICOLAS SAN JUAN,1,9007,SAN MIGUEL,MOCTEZUMA,ROJO GOMEZ,3,2,18,0,19,0,2,0.0,,2,0.0,,2.0,1,1,1,1,2,2,1,2,2,1,1,1,1,2,,,,2,,1,5,4,3,150,6500,4,1,2,1,2,2,2,2,2,2,2,2,6,49.1
2901,31,431,1,CALZADA ERMITA IZTAPALAPA,PLUTARCO ELIAS CALLES,ERMITA,1,53,1,9014,ERMITA,PLUTARCO ELIAS CALLES,,2,9014,ERMITA,PLUTARCO ELIAS CALLES,,4,1,7,25,7,50,1,1.0,2.0,2,0.0,,1.0,1,1,2,1,1,1,1,2,2,1,1,2,1,2,,,,1,1.0,1,4,3,3,100,8000,4,1,2,1,2,2,2,2,2,2,2,2,6,49.1
2902,30,426,4,PONIENTE 128,NORTE 35,,1,28,1,9002,INDUSTRIAL VALLEJO,,,2,9002,SAN ANDRES DE LAS SALINAS,,,4,1,11,30,12,30,2,0.0,,2,0.0,,2.0,3,3,3,4,1,1,1,2,1,1,2,2,1,1,2.0,1.0,2.0,2,,2,5,4,3,100,8000,4,1,2,4,2,2,2,2,2,2,2,1,4,12.97
2903,30,429,7,PONIENTE 128,NORTE 35,,1,40,2,9002,INDUSTRIAL VALLEJO,,,1,9002,COLTONGO,,,5,2,18,0,18,50,2,0.0,,2,0.0,,2.0,2,2,3,3,1,2,1,2,1,1,1,2,1,2,,,,1,1.0,1,5,4,3,250,3000,2,1,2,4,2,2,1,2,2,2,2,1,4,12.97
2904,29,412,18,AV. JARDIN,AV. CENTRAL,CALLE 19,1,40,2,9002,PROHOGAR,CALLE 17,CALLE 10,2,9002,PROHOGAR,CALLE 8,CALLE 21,4,1,14,0,14,30,2,0.0,,2,0.0,,2.0,1,3,3,2,2,1,1,2,2,1,1,2,1,1,1.0,3.0,2.0,1,2.0,1,3,2,6,700,3000,2,1,2,4,2,2,2,2,2,2,2,2,4,19.62
2905,29,401,7,AV. JARDIN,AV. CENTRAL,CALLE 19,1,59,2,9002,PROHOGAR,CALLE 23,CALLE 21,1,9002,VALLEJO,NORTE 17,NORTE 17A,5,2,10,15,11,0,2,0.0,,2,0.0,,1.0,3,1,3,3,1,2,1,2,2,1,1,2,2,1,2.0,2.0,2.0,2,,1,5,4,3,400,999999,9,1,2,4,2,2,2,2,2,2,2,1,4,19.62
2906,27,370,26,AV. CUITLAHUAC,BIOLOGO MAXIMINO MARTINEZ,PONIENTE 54,1,36,5,9002,LA POPULAR,MERCADO DE LA POPULAR,,2,9002,CLAVERIA,PIZZERIA CLAVERIA,,1,1,20,0,20,20,2,0.0,,2,0.0,,2.0,1,1,1,1,2,1,1,2,2,2,1,2,1,2,,,,1,1.0,1,5,4,3,999999,4000,3,1,2,2,2,1,2,2,2,2,2,2,6,43.95
2907,26,331,13,CAMARONES,SOLONICA,NORTE 79 A,1,19,7,9002,ELECTRICISTA,CHON Y CHANO,,4,9002,DENTRO DE AZCAPOTZALCO,SAN BORNS,METRO CAMARONES,2,1,13,20,13,40,1,3.0,4.0,2,0.0,,2.0,2,2,3,3,1,2,2,2,2,2,2,2,2,1,1.0,3.0,2.0,2,,1,4,3,3,250,999999,3,1,1,4,2,1,2,2,2,2,2,2,6,38.51
2908,25,304,16,JERUSALEN,22 DE FEBRERO,AHUACATITLA,1,18,3,9002,AZCAPOTZALCO,UNITEC MARINA,,1,9002,PLENITUD,,,1,2,13,0,13,50,1,1.0,1.0,1,1.0,8.0,2.0,1,3,2,2,2,1,1,2,2,2,2,2,1,1,1.0,3.0,2.0,2,,1,5,4,3,300,1000,1,1,2,4,2,2,1,2,2,2,2,2,4,26.46
2909,26,334,16,CAMARONES,SALONICA,NORTE 79 A,1,36,1,9015,SANTA MARIA LA RIVERA,,,2,9002,SANTO DOMINGO,METRO CAMARONES,,2,1,14,0,14,20,2,0.0,,2,0.0,,1.0,1,1,1,1,7,1,1,2,2,1,1,1,1,2,,,,2,,1,8,5,5,100,15000,5,6,2,1,2,2,2,2,2,2,2,2,3,38.51
2910,24,268,1,AV. DE LAS GRANJAS,ANTIGUA CALZADA GUADALUPE,TLATENEO,1,35,1,9005,PANAMERICANA,MERCADO PANAMERICANA,,2,9002,AZCAPOTZALCO,GASOLINERA,COACHILCO,5,1,6,20,7,0,1,1.0,2.0,2,0.0,,2.0,4,1,4,2,5,2,1,2,2,1,1,1,1,2,,,,1,2.0,1,5,4,3,200,3000,2,1,2,4,2,2,1,2,1,2,2,2,4,37.55
2911,23,260,11,REAL DE SAN MARTIN,TEPANTONGO,,1,66,1,9002,REYNOSA,,,4,9002,RASTRO,,,5,4,10,0,10,30,2,0.0,,2,0.0,,1.0,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1.0,1.0,2.0,1,1.0,1,5,4,3,10,6000,3,1,2,1,2,2,2,2,2,2,2,2,3,77.19
2912,24,284,17,AV. DE LAS GRANJAS,ANTIGUA CALZADA GUADALUPE,PRIVADA TLATENCO,1,29,2,9002,FERRERIA,POR ELRASTRO,,1,9002,SANTO TOMAS,,,5,2,15,10,15,30,2,0.0,,2,0.0,,2.0,1,2,4,2,3,2,2,2,2,2,2,2,2,2,,,,1,1.0,1,4,3,3,100,1000,1,1,2,4,2,2,1,2,2,2,2,2,4,37.55
2913,24,269,2,AV. DE LAS GRANJAS,ANTIGUA CALZADA GUADALUPE,PRIVADA TLALENCO,1,57,1,9002,REYNOSA,,,2,9002,SANTO TOMAS,,,5,1,6,25,7,0,2,0.0,,2,0.0,,2.0,2,3,2,3,2,2,1,2,2,2,1,2,2,2,,,,2,,1,4,2,2,100,3000,2,1,2,3,1,2,2,1,2,2,2,2,4,37.55
2914,23,251,2,REAL DE SAN MARTIN,TEPANTONGO,,1,43,1,9002,SAN ANDRES,,,4,9002,SAN ANDRES,,,4,4,7,45,8,15,1,1.0,1.0,2,0.0,,1.0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1.0,3.0,2.0,2,,1,5,4,3,200,6000,3,1,2,4,2,2,2,2,2,2,2,1,4,77.19
2915,21,217,16,FAJA DE ORO,CERRO AZUL,,1,50,2,9002,PETROLERO,,,2,9002,AZCAPOTZALCO,,,3,8,17,48,18,0,1,1.0,1.0,2,0.0,,2.0,1,1,1,1,7,1,1,1,1,1,1,1,1,2,,,,2,,1,4,3,3,100,999999,3,6,2,2,1,1,2,2,2,2,2,2,5,25.29
2916,23,257,8,REAL DE SAN MARTIN,TEPANTONGO,,1,48,1,9002,REYNOSA,,,2,9002,DELEGACION,,,5,1,5,30,5,50,2,0.0,,2,0.0,,2.0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,,,,2,,1,5,4,3,200,988888,9,1,2,4,2,1,2,2,2,2,2,1,4,77.19
2917,21,205,4,FAJA DE ORO,CERRO AZUL,,1,75,5,9002,SAN JUAN,,,1,9002,,,,3,2,9,40,10,15,2,0.0,,1,1.0,6.0,1.0,1,1,1,1,1,2,1,2,2,1,2,2,2,2,,,,1,1.0,1,5,4,3,150,999999,3,1,2,1,2,2,2,2,2,2,2,2,5,25.29
2918,20,200,29,EL ROSARIO,AQUILES SERDAN,,1,42,1,9002,REYNOSA,,,2,9002,ROSARIO,,,4,1,16,0,16,50,1,1.0,1.0,1,1.0,5.0,1.0,3,2,4,2,7,2,2,2,2,1,2,2,2,1,1.0,1.0,2.0,2,,1,5,4,3,200,999999,3,1,2,2,1,1,2,2,2,2,2,1,4,26.05
2919,19,164,14,AV. DE LAS CULTURAS,CULTURA GRIEGA,,1,58,1,9002,EL ROSARIO,,,2,9002,SAN PABLO,,,1,1,11,30,11,50,2,0.0,,2,0.0,,1.0,4,4,4,4,10,1,2,2,1,1,1,2,2,1,2.0,1.0,1.0,2,,1,3,2,6,200,6000,3,1,2,1,2,2,2,2,2,2,2,1,6,71.66
2920,19,170,20,AV. DE LAS CULTURAS,CULTURA GRIEGA,,1,24,1,15104,IXTACALCO,,,3,9002,ROSARIO,,,1,3,15,35,15,40,2,0.0,,2,0.0,,2.0,2,3,3,3,2,2,1,2,1,1,2,1,2,2,,,,1,1.0,1,8,4,3,200,6000,3,1,2,1,2,2,1,2,2,2,2,1,6,71.66
2921,19,154,4,AV. DE LAS CULTURAS,CULTURA GRIEGA,,1,70,1,9002,EL ROSARIO,,,2,9002,REYNOSA,,,1,1,7,25,8,40,2,0.0,,2,0.0,,2.0,2,3,3,3,1,1,1,1,2,1,2,2,2,2,,,,2,,1,3,2,6,30,3000,2,1,2,1,2,2,2,2,2,2,2,2,6,71.66
2922,36,517,6,SAN FRANCISCO,SAN FRANCISCO,SAN BORJA,1,51,1,9014,DEL VALLE,PATRICIO ZANS,,2,9014,DEL VALLE,FELIX CUEVAS,INSURGENTES,3,1,12,57,13,36,1,1.0,4.0,2,0.0,,1.0,2,2,3,2,10,2,1,1,2,1,2,1,2,2,,,,2,,2,4,3,3,50,7500,4,1,2,4,1,2,1,2,2,2,1,1,3,109.36
2923,17,137,4,PROLONGACION REFORMA,ISAAC CASTERA,,1,38,7,9010,LA MEXICANA PARQUE,,,1,9010,LA MEXICANA,,,5,10,9,10,9,46,1,1.0,4.0,2,0.0,,1.0,4,2,4,2,6,1,1,2,2,1,1,1,1,2,,,,2,,1,8,5,5,300,10000,5,1,2,1,2,2,2,2,2,2,2,2,6,23.0
2924,8,71,6,POSTA,STA LUCIA,POSTA,1,32,1,9010,COLINAS DEL SUR,,,5,9010,AMPLIACION ANDOLFO LOPEZ MATEOS,,,3,10,14,5,14,30,2,0.0,,2,0.0,,2.0,3,4,4,4,10,2,2,2,2,2,2,2,2,2,,,,2,,1,5,4,3,150,999999,4,1,2,4,2,2,2,2,2,2,2,2,6,73.07
2925,34,486,2,SIMON BOLIVAR,SIMON BOLIVAR,FERNANDO,1,25,1,9014,ALAMO,,,2,9014,ALAMO,,,1,1,7,0,7,40,2,0.0,,2,0.0,,2.0,4,4,4,4,1,2,2,2,2,2,2,2,2,2,,,,2,,1,5,4,3,988888,988888,3,1,2,4,2,2,1,2,2,2,2,2,3,32.11
2926,35,73,8,AV UNIVERSIDAD,SAN LORENZO,,1,31,4,9014,DEL VALLE,,,1,9014,DEL VALLE,,,3,4,16,30,17,0,2,0.0,,2,0.0,,2.0,3,3,4,1,10,1,1,2,2,1,1,2,1,2,,,,1,1.0,2,8,5,4,500,999999,5,1,2,4,1,2,2,2,2,2,2,1,3,79.02
2927,34,499,15,SIMON BOLIVAR,SIMON BOLIVAR,FERNANDO,1,18,2,9014,ALAMOS,,,1,9015,,,,5,2,17,30,17,45,2,0.0,,2,0.0,,2.0,2,1,2,2,2,2,2,2,2,2,1,2,1,2,,,,1,1.0,2,4,3,3,50,6000,3,1,2,4,2,2,1,2,2,2,2,2,3,32.11
2928,37,2320,6,INDEPENDENCIA,MITLA,,1,37,2,9017,ARENAL 4 SECCION,AZITLI,MAXTLI,4,9014,NARVARTE,VERTIZ,SAN BORJA,4,8,11,25,12,54,1,15.0,2.0,1,6.0,7.0,2.0,1,3,3,4,1,1,1,2,2,1,1,2,2,2,,,,1,1.0,1,5,3,1,0,10000,4,4,2,4,2,2,1,2,2,2,2,2,6,28.71
2929,37,2325,12,INDEPENDENCIA,MITLA,,1,28,2,9014,999,AV. UNIVERSIDAD,,1,9015,OBRERA,SAN ANTONIO ABAD,JOSE ARRIAGA,5,2,18,15,19,8,2,0.0,,1,1.0,8.0,1.0,4,3,3,4,1,1,1,2,2,1,1,1,1,1,2.0,1.0,2.0,2,,1,5,4,3,400,13000,5,1,2,4,2,2,2,2,2,2,2,2,3,28.71
2930,38,530,9,AV DR JESÚS MARÍA VERTIZ,DR VERTIZ,LUZ SAVI?ON,1,48,1,9014,NARVARTE,,,4,9014,NARVARTE,,,2,1,11,0,11,22,2,0.0,,2,0.0,,1.0,1,1,2,1,2,2,1,2,2,1,1,1,2,1,1.0,3.0,2.0,1,1.0,1,10,5,2,100,6000,3,1,2,4,2,2,2,2,2,2,2,2,3,21.46
2931,97,1564,11,AV 506,AV 555,LORETO FABELA,1,51,1,9005,UNIDAD ARAGON 2DA SECCION,543,547,3,9005,U ARAGON 2A SECCION,LORETO FABELA,AV CENTRAL,4,3,13,20,14,40,1,2.0,2.0,2,0.0,,1.0,4,4,1,1,1,1,2,2,2,1,1,1,1,2,,,,2,,1,5,4,3,15,999999,1,1,2,4,2,2,2,2,2,2,2,1,6,107.72
2932,96,1527,3,AV TALISMAN,PUERTO DE PALOS,,1,15,2,9005,ARAGON 1RA SECCION,,,7,9005,SAN JUAN DE ARAGON,PALETERIA,,4,8,10,12,10,30,2,0.0,,2,0.0,,1.0,4,4,4,4,3,1,1,2,1,1,1,1,1,1,2.0,9.0,1.0,2,,1,5,3,1,988888,999999,9,6,2,2,2,2,2,2,2,2,1,2,4,41.09
2933,96,1535,11,AV TALISMAN,PUERTO DE PALOS,AV 503,1,29,2,9005,SAN JUAN DE ARAGON,,,1,9005,EJIDOS DE SAN JUAN,,,5,2,14,20,14,40,1,1.0,4.0,2,0.0,,8.0,4,4,4,4,9,1,1,2,2,1,1,2,2,2,,,,2,,2,7,4,3,988888,999999,9,1,2,4,2,2,2,2,2,2,2,2,4,41.09
2934,96,1553,31,AV TALISMAN,PUERTO DE PALOS,,1,27,4,9005,SAN JUAN DE ARAGON,,,1,9005,SAN JUAN DE ARAGON,,,5,2,20,35,20,50,2,0.0,,2,0.0,,2.0,4,4,4,4,1,2,2,2,2,2,2,2,2,2,,,,2,,1,3,2,6,100,999999,3,1,2,4,2,2,2,2,2,2,2,1,4,41.09
2935,99,1596,6,FRANCISCO MORAZAN,PICO DE ORIZABA,MALINCHE,1,31,3,9005,,AV 414,FRANCISCO MORAZAN,2,9005,PROVIDENCIA,FRANCISCO MORAZAN,PUEBLA,5,1,9,0,10,0,1,1.0,1.0,1,1.0,8.0,1.0,4,1,4,4,1,2,2,2,2,1,2,2,1,1,6.0,,2.0,2,,2,8,5,4,200,7000,4,1,1,1,2,2,2,2,2,2,2,2,4,67.43
2936,99,1609,20,FRANCISCO MORAZAN,PICO DE ORIZABA,MALINCHE,1,66,1,9005,6 SECC ARAGON,AV 412,AV 414,5,9005,AMPLIACION PROVIDENCIA,,,4,10,15,20,16,0,2,0.0,,1,2.0,6.0,1.0,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2.0,9.0,1.0,1,1.0,1,5,4,3,150,5000,3,1,2,1,2,2,2,2,2,2,2,2,6,67.43
2937,109,1715,5,JUAN ALVAREZ,JUAN ALVAREZ,MELCHOR OCAMPO,1,56,3,9006,2 DE OCTUBRE,AV AYATLACA,,1,9006,BARRIO LOS REY,,,4,2,9,20,10,40,1,1.0,2.0,2,0.0,,2.0,4,4,4,4,9,2,1,2,2,1,2,2,2,2,,,,2,,1,5,3,1,50,999999,3,1,2,4,2,2,2,2,2,2,2,2,4,100.88
2938,102,1647,17,AV 12 SUR,ROJO GOMEZ,AV SUR 12,1,23,1,9006,AGRICOLA ORIENTAL,,,2,9006,AGRICOLA ORIENATAL,,,3,1,15,50,16,50,2,0.0,,2,0.0,,2.0,4,4,4,4,1,2,2,2,2,1,2,2,1,2,,,,2,,1,7,4,3,999999,999999,9,1,2,1,2,2,2,2,2,2,2,2,4,65.96
2939,108,1700,3,PLAYA VILLA DEL MAR,PLUTARCO ELIAS CALLES,,1,40,1,9007,APATLACO,,,2,9006,999,,,4,1,9,0,9,50,2,0.0,,2,0.0,,1.0,4,4,4,4,10,1,1,1,1,1,1,1,1,2,,,,2,,1,1,1,0,50,5000,3,1,2,2,2,2,2,2,2,2,1,2,3,122.6
2940,118,1839,13,AV. MICHOACAN,SUR 27,,1,29,2,9007,CENTRAL DE ABASTOS,,,1,9007,EJERCITO DE AGUA PRIETA,JUAN ANAYA,CIRCUNVALACION,5,2,19,30,20,50,1,1.0,2.0,2,0.0,,2.0,3,2,3,3,10,2,1,2,2,1,2,1,2,2,,,,2,,1,4,3,3,0,8000,4,1,2,4,1,2,1,2,2,2,2,1,3,148.34
2941,116,1801,3,ERMITA IZTAPALAPA,JAVIER ROJO GOMEZ,,1,43,1,9007,JUAN JALPA,,,2,9007,ATLALILCO,,,5,1,10,25,10,40,1,1.0,3.0,1,1.0,6.0,1.0,4,4,4,4,2,2,1,2,2,1,1,2,2,2,,,,2,,1,6,5,4,120,5000,3,1,2,4,2,2,1,2,2,2,2,2,4,77.31
2942,119,1841,3,ANILLO PERIFERICO,RADIODIFUSION,,1,49,1,9007,CABEZA DE JUAREZ,,,2,9007,LEYES DE REFORMA,,,3,1,6,20,6,40,2,0.0,,2,0.0,,1.0,1,1,1,1,4,2,2,2,2,1,2,2,2,2,,,,2,,1,5,4,3,200,6800,4,1,2,4,2,2,1,2,2,2,2,2,4,62.14
2943,119,1840,1,ANILLO PERIFERICO,RADIODIFUSORA,,1,36,1,9007,EJERCITO DE ORIENTE,,,2,9009,CHINANPAR,,,3,1,6,0,6,10,2,0.0,,2,0.0,,2.0,1,2,1,1,3,2,2,2,2,2,2,2,2,2,,,,2,,1,4,3,3,100,4300,3,1,2,4,2,2,1,2,2,2,2,2,4,62.14
2944,117,2537,1,AV. GAVILAN,GRAL. RAUL HERRERA,,1,58,1,9007,SAN PEDRO,,,2,9007,LEYES DE REFORMA,,,1,1,10,0,10,20,2,0.0,,2,0.0,,2.0,4,4,4,4,9,2,2,2,2,1,1,2,1,2,,,,2,,1,3,2,6,100,999999,9,1,2,4,2,2,2,2,2,2,2,2,3,56.57
2945,114,1769,5,ARNESES,COLORINES,,1,37,1,9007,LOS REYES CULHUACAN,,,2,9006,COYUYA,,,5,1,9,30,10,5,1,1.0,4.0,2,0.0,,1.0,3,3,4,4,1,2,1,2,2,1,1,1,2,2,,,,2,,1,4,3,3,100,4800,3,1,2,1,2,2,2,2,2,2,2,1,3,105.5
2946,116,1809,11,ERMITA IZTAPALAPA,ROJO GOMEZ,,1,56,1,9007,PURISIMA,,,4,9007,SAN MIGUEL,,,4,4,15,30,16,0,2,0.0,,2,0.0,,1.0,3,4,4,3,1,2,2,2,2,2,2,2,2,2,,,,2,,1,8,5,5,10,8000,4,1,2,4,1,2,2,2,2,2,2,2,6,77.31
2947,126,2002,31,NI?OS HEROES,NI?OS HEROES,ERMITA IZTAPALAPA,1,19,3,9007,SANTA CRUZ,,,1,9007,DESARROLLO URBANO,,,5,2,18,20,19,0,1,1.0,2.0,2,0.0,,1.0,2,2,8,3,1,1,1,2,2,1,1,2,2,2,,,,1,2.0,2,8,4,1,100,1000,1,1,2,3,2,2,1,2,2,2,2,2,4,61.72
